cursor,bar_timestamp,bar_timestamp_utc,close_price,prob_up,regime,long_threshold,short_threshold,pre_risk_proposed_action,pre_risk_proposed_position,final_action,from_position,target_position,strategy_return,realized_pnl_pct,unrealized_pnl_pct,risk_paused,risk_stop_triggered,risk_take_profit_triggered,reason_codes
2428,1775641740000,2026-04-08T09:49:00+00:00,90640.68423861978,0.15378735145356595,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.0006462896104124521,,-0.0015018089700722381,false,false,false,no_trade_signal_or_no_position_change
2429,1775641800000,2026-04-08T09:50:00+00:00,90699.26437112388,0.22128715580107247,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,0.0012472158024776764,,-0.0021467111833503028,false,false,false,no_trade_signal_or_no_position_change
2430,1775641860000,2026-04-08T09:51:00+00:00,90586.14281532711,0.3626879312275529,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.001129378872518607,,-0.0009006186466807842,false,false,false,no_trade_signal_or_no_position_change
2431,1775641920000,2026-04-08T09:52:00+00:00,90688.4488911657,0.4630222939053849,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,0.0002492772230303121,,-0.0020277074692240937,false,false,false,no_trade_signal_or_no_position_change
2432,1775641980000,2026-04-08T09:53:00+00:00,90665.84232646518,0.5277361272559259,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,-1,-1,-0.00010465798380775734,,-0.0017788736788845183,false,false,false,no_trade_signal_or_no_position_change
2433,1775642040000,2026-04-08T09:54:00+00:00,90675.3312307233,0.6718069439071527,high_volatility,0.6582781044224901,0.4790120608837367,LONG,1,FLAT,-1,0,-0.0005,-0.0018833345566947601,,false,false,false,""
2434,1775642100000,2026-04-08T09:55:00+00:00,90585.55175859215,0.6745710933381047,high_volatility,0.6582781044224901,0.4790120608837367,LONG,1,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2435,1775642160000,2026-04-08T09:56:00+00:00,90625.0284461083,0.3443368669324806,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,LONG,0,1,-0.0009944634018127247,,0.0,false,false,false,""
2436,1775642220000,2026-04-08T09:57:00+00:00,90580.21768625347,0.8711729507271653,normal,0.6582781044224901,0.4790120608837367,LONG,1,FLAT,1,0,-0.0005,-0.0004944634018126948,,false,false,false,""
2437,1775642280000,2026-04-08T09:58:00+00:00,90589.19771192869,0.6597335726128334,normal,0.6582781044224901,0.4790120608837367,LONG,1,LONG,0,1,-0.0007044173181674203,,0.0,false,false,false,""
2438,1775642340000,2026-04-08T09:59:00+00:00,90570.67971107748,0.7868171283830412,normal,0.6582781044224901,0.4790120608837367,LONG,1,HOLD,1,1,0.0015419476940820845,,-0.00020441731816744912,false,false,false,no_trade_signal_or_no_position_change
2439,1775642400000,2026-04-08T10:00:00+00:00,90710.33496180942,0.06376121207138913,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,1,1,0.0015872439774842078,,0.0013372151751023242,false,false,false,no_trade_signal_or_no_position_change
2440,1775642460000,2026-04-08T10:01:00+00:00,90854.31439467313,0.311811509398096,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,1,0,-0.0005,0.002926581639319803,,false,false,false,""
2441,1775642520000,2026-04-08T10:02:00+00:00,90859.47010577134,0.399173352235327,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2442,1775642580000,2026-04-08T10:03:00+00:00,90865.87977620086,0.17810746658384724,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,SHORT,0,-1,-0.0002250178711016621,,0.0,false,false,false,""
2443,1775642640000,2026-04-08T10:04:00+00:00,90840.89328313578,0.8071218973837857,high_volatility,0.6582781044224901,0.4790120608837367,LONG,1,HOLD,-1,-1,-0.0008941444793341228,,0.00027505776486802525,false,false,false,no_trade_signal_or_no_position_change
2444,1775642700000,2026-04-08T10:05:00+00:00,90922.11816636268,0.5974842219351351,normal,0.6582781044224901,0.4790120608837367,FLAT,0,FLAT,-1,0,-0.0005,-0.0006185336560122767,,false,false,false,""
2445,1775642760000,2026-04-08T10:06:00+00:00,90900.31341158877,0.6434837659725899,normal,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,0,0,-0.0,,,false,false,false,no_trade_signal_or_no_position_change
2446,1775642820000,2026-04-08T10:07:00+00:00,90871.87911066544,0.6684228166885541,normal,0.6582781044224901,0.4790120608837367,LONG,1,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2447,1775642880000,2026-04-08T10:08:00+00:00,90943.97712671768,0.6289332385298269,normal,0.6582781044224901,0.4790120608837367,FLAT,0,LONG,0,1,-0.0009051741800633125,,0.0,false,false,false,""
2448,1775642940000,2026-04-08T10:09:00+00:00,90907.12897535367,0.2516047190164473,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,1,0,-0.0005,-0.00040517418006336126,,false,false,false,""
2449,1775643000000,2026-04-08T10:10:00+00:00,90906.23568291112,0.3098365277613907,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,0,0,-0.0,,,false,false,false,no_trade_signal_or_no_position_change
2450,1775643060000,2026-04-08T10:11:00+00:00,90794.55916169244,0.5271683121945819,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,SHORT,0,-1,-0.0010764764713767205,,0.0,false,false,false,""
2451,1775643120000,2026-04-08T10:12:00+00:00,90846.90008877817,0.7408423415723964,high_volatility,0.6582781044224901,0.4790120608837367,LONG,1,FLAT,-1,0,-0.0005,-0.0005761443377219067,,false,false,false,""
2452,1775643180000,2026-04-08T10:13:00+00:00,90988.1208549054,0.252848594192399,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2453,1775643240000,2026-04-08T10:14:00+00:00,91041.79856815992,0.4139128995018804,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,SHORT,0,-1,-0.0016755117152839657,,0.0,false,false,false,""
2454,1775643300000,2026-04-08T10:15:00+00:00,91148.81926895732,0.39186679221201265,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,0.0006482105083166043,,-0.001174131509938725,false,false,false,no_trade_signal_or_no_position_change
2455,1775643360000,2026-04-08T10:16:00+00:00,91089.73564648653,0.31467478387111625,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.00020671754593012034,,-0.0005262621302650761,false,false,false,no_trade_signal_or_no_position_change
2456,1775643420000,2026-04-08T10:17:00+00:00,91108.5654930988,0.6514155552572473,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,-1,-1,0.0007248335214273151,,-0.000732828187750667,false,false,false,no_trade_signal_or_no_position_change
2457,1775643480000,2026-04-08T10:18:00+00:00,91042.52695074024,0.5532053220576402,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,FLAT,-1,0,-0.0005,-8.000465328783513e-6,,false,false,false,""
2458,1775643540000,2026-04-08T10:19:00+00:00,91027.96724846227,0.5417662122408933,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2459,1775643600000,2026-04-08T10:20:00+00:00,91085.3372232464,0.2454901859378641,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2460,1775643660000,2026-04-08T10:21:00+00:00,91094.48613768963,0.278262105818654,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,SHORT,0,-1,0.0005953860341055542,,0.0,false,false,false,""
2461,1775643720000,2026-04-08T10:22:00+00:00,90994.70250979038,0.6393175044371204,normal,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,-1,-1,0.0010183541185242696,,0.0010965872204320437,false,false,false,no_trade_signal_or_no_position_change
2462,1775643780000,2026-04-08T10:23:00+00:00,90902.03767972565,0.460267949283302,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,-1,0,-0.0005,0.002117097293704573,,false,false,false,""
2463,1775643840000,2026-04-08T10:24:00+00:00,90804.72286124711,0.651948463552415,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,SHORT,0,-1,-0.0009083308904229316,,0.0,false,false,false,""
2464,1775643900000,2026-04-08T10:25:00+00:00,90841.80123458765,0.687579826696657,normal,0.6582781044224901,0.4790120608837367,LONG,1,FLAT,-1,0,-0.0005,-0.00040816422436174005,,false,false,false,""
2465,1775643960000,2026-04-08T10:26:00+00:00,90991.85730734338,0.25533497739748484,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2466,1775644020000,2026-04-08T10:27:00+00:00,91091.67020786897,0.39390769876304077,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,SHORT,0,-1,0.000976736856797364,,0.0,false,false,false,""
2467,1775644080000,2026-04-08T10:28:00+00:00,90957.15178112578,0.6040252076532644,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,-1,-1,-0.0011433030642972778,,0.0014789208337007143,false,false,false,no_trade_signal_or_no_position_change
2468,1775644140000,2026-04-08T10:29:00+00:00,91061.1433714769,0.4584452236639257,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,-1,0,-0.0005,0.000335234494778458,,false,false,false,""
2469,1775644200000,2026-04-08T10:30:00+00:00,91130.35393977402,0.4046038777319209,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,SHORT,0,-1,0.0007000663007901016,,0.0,false,false,false,""
2470,1775644260000,2026-04-08T10:31:00+00:00,91020.99147303183,0.49491375673908294,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,-1,-1,0.000219505182412773,,0.0012015081902794211,false,false,false,no_trade_signal_or_no_position_change
2471,1775644320000,2026-04-08T10:32:00+00:00,91001.01189369515,0.45979840510765096,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,-1,0,-0.0005,0.0014213253609747234,,false,false,false,""
2472,1775644380000,2026-04-08T10:33:00+00:00,91081.62558079137,0.5207387302124589,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,SHORT,0,-1,-0.0009549459301613063,,0.0,false,false,false,""
2473,1775644440000,2026-04-08T10:34:00+00:00,91123.06279566183,0.09835809694533468,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,-1,0,-0.0005,-0.0004547390484819225,,false,false,false,""
2474,1775644500000,2026-04-08T10:35:00+00:00,91030.69399134244,0.44109682210084133,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,SHORT,0,-1,-0.0010026125704696227,,0.0,false,false,false,""
2475,1775644560000,2026-04-08T10:36:00+00:00,91076.44716244107,0.7803512227308635,normal,0.6582781044224901,0.4790120608837367,LONG,1,HOLD,-1,-1,0.0016672340894282958,,-0.0005023600779795467,false,false,false,no_trade_signal_or_no_position_change
2476,1775644620000,2026-04-08T10:37:00+00:00,90924.60140498783,0.8411817059166385,high_volatility,0.6582781044224901,0.4790120608837367,LONG,1,FLAT,-1,0,-0.0005,0.0011668193724827525,,false,false,false,""
2477,1775644680000,2026-04-08T10:38:00+00:00,90910.41558991087,0.6835624821739041,normal,0.6582781044224901,0.4790120608837367,LONG,1,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2478,1775644740000,2026-04-08T10:39:00+00:00,90993.99937553357,0.41411812177164986,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,LONG,0,1,-0.00046546797348198036,,0.0,false,false,false,""
2479,1775644800000,2026-04-08T10:40:00+00:00,90997.14158273299,0.6679574342326672,normal,0.6582781044224901,0.4790120608837367,LONG,1,FLAT,1,0,-0.0005,0.00003453202651804155,,false,false,false,""
2480,1775644860000,2026-04-08T10:41:00+00:00,90963.10040060634,0.31228274047562193,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,LONG,0,1,0.0002228446668579477,,0.0,false,false,false,""
2481,1775644920000,2026-04-08T10:42:00+00:00,91028.85259261179,0.3639868752789021,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,1,0,-0.0005,0.0007228446668579025,,false,false,false,""
2482,1775644980000,2026-04-08T10:43:00+00:00,91100.79871261792,0.5092261610715642,normal,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2483,1775645040000,2026-04-08T10:44:00+00:00,91196.95451182727,0.29992041550171944,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2484,1775645100000,2026-04-08T10:45:00+00:00,91261.79400956609,0.626280704607623,normal,0.6582781044224901,0.4790120608837367,FLAT,0,SHORT,0,-1,-0.001374668386696425,,0.0,false,false,false,""
2485,1775645160000,2026-04-08T10:46:00+00:00,91341.61781569946,0.22494807182024323,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,-1,0,-0.0005,-0.0008739040104854823,,false,false,false,""
2486,1775645220000,2026-04-08T10:47:00+00:00,91396.34763008186,0.44142167024009826,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,SHORT,0,-1,-0.0007297940314062103,,0.0,false,false,false,""
2487,1775645280000,2026-04-08T10:48:00+00:00,91417.34996525958,0.37980521715677495,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.00009071622428115229,,-0.0002297412382409325,false,false,false,no_trade_signal_or_no_position_change
2488,1775645340000,2026-04-08T10:49:00+00:00,91425.64300208222,0.2665552957188649,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,0.00016742116159959813,,-0.00032042839446799753,false,false,false,no_trade_signal_or_no_position_change
2489,1775645400000,2026-04-08T10:50:00+00:00,91410.33641473082,0.6341727334491107,normal,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,-1,-1,0.0009373313817544796,,-0.00015303285380652287,false,false,false,no_trade_signal_or_no_position_change
2490,1775645460000,2026-04-08T10:51:00+00:00,91324.65463779256,0.6714061795498327,normal,0.6582781044224901,0.4790120608837367,LONG,1,FLAT,-1,0,-0.0005,0.0007850343652944236,,false,false,false,""
2491,1775645520000,2026-04-08T10:52:00+00:00,91257.58341243042,0.6738835711643754,normal,0.6582781044224901,0.4790120608837367,LONG,1,HOLD,0,0,-0.0,,,false,false,false,no_trade_signal_or_no_position_change
2492,1775645580000,2026-04-08T10:53:00+00:00,91239.07903194119,0.7433326664012447,normal,0.6582781044224901,0.4790120608837367,LONG,1,LONG,0,1,-0.0002892305851613999,,0.0,false,false,false,""
2493,1775645640000,2026-04-08T10:54:00+00:00,91258.30943923916,0.6049026953216317,normal,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,1,1,0.0011589129736768197,,0.00021076941483855194,false,false,false,no_trade_signal_or_no_position_change
2494,1775645700000,2026-04-08T10:55:00+00:00,91364.06987800411,0.6214953208706162,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,FLAT,1,0,-0.0005,0.0013699266519247022,,false,false,false,""
2495,1775645760000,2026-04-08T10:56:00+00:00,91362.88034291526,0.6140989752593621,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2496,1775645820000,2026-04-08T10:57:00+00:00,91437.1653664603,0.25441155892565215,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2497,1775645880000,2026-04-08T10:58:00+00:00,91516.9936918559,0.20674728085098604,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,SHORT,0,-1,-0.000337170288022683,,0.0,false,false,false,""
2498,1775645940000,2026-04-08T10:59:00+00:00,91502.09200613202,0.1604400614505771,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.0004899252411694945,,0.00016285622981038195,false,false,false,no_trade_signal_or_no_position_change
2499,1775646000000,2026-04-08T11:00:00+00:00,91546.92119062564,0.17518504814865238,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,0.0001723722951514071,,-0.0003269088504618267,false,false,false,no_trade_signal_or_no_position_change
2500,1775646060000,2026-04-08T11:01:00+00:00,91531.14103770597,0.3275667259618104,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.0010650541240759225,,-0.0001545631977235562,false,false,false,no_trade_signal_or_no_position_change
2501,1775646120000,2026-04-08T11:02:00+00:00,91628.62665694955,0.1703856535466886,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.0005224526681083352,,-0.0012183197453302652,false,false,false,no_trade_signal_or_no_position_change
2502,1775646180000,2026-04-08T11:03:00+00:00,91676.49827742158,0.19368795571644812,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,0.0009200586524504504,,-0.0017398634171541527,false,false,false,no_trade_signal_or_no_position_change
2503,1775646240000,2026-04-08T11:04:00+00:00,91592.15052195507,0.42744083078665607,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.00014761536927821267,,-0.0008205597277810561,false,false,false,no_trade_signal_or_no_position_change
2504,1775646300000,2026-04-08T11:05:00+00:00,91605.67093107736,0.19910197364020946,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.001322882846428404,,-0.0009680322006284658,false,false,false,no_trade_signal_or_no_position_change
2505,1775646360000,2026-04-08T11:06:00+00:00,91726.85450178765,0.5074619058278976,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,-1,-1,0.00012316493186898312,,-0.0022878884386868803,false,false,false,no_trade_signal_or_no_position_change
2506,1775646420000,2026-04-08T11:07:00+00:00,91715.55697000238,0.6717061339864936,high_volatility,0.6582781044224901,0.4790120608837367,LONG,1,FLAT,-1,0,-0.0005,-0.002164990157683122,,false,false,false,""
2507,1775646480000,2026-04-08T11:08:00+00:00,91749.83700822586,0.4488468734864716,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2508,1775646540000,2026-04-08T11:09:00+00:00,91791.2479400536,0.4955727659102851,normal,0.6582781044224901,0.4790120608837367,FLAT,0,SHORT,0,-1,0.000298613029072766,,0.0,false,false,false,""
2509,1775646600000,2026-04-08T11:10:00+00:00,91717.94225349382,0.2880796086420177,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,-1,0,-0.0005,0.000799251321591754,,false,false,false,""
2510,1775646660000,2026-04-08T11:11:00+00:00,91756.78929176138,0.8334732186839803,normal,0.6582781044224901,0.4790120608837367,LONG,1,SHORT,0,-1,0.0005805455598722018,,0.0,false,false,false,""
2511,1775646720000,2026-04-08T11:12:00+00:00,91657.64190050404,0.1815156019297322,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,-1,0,-0.0005,0.001081714401565792,,false,false,false,""
2512,1775646780000,2026-04-08T11:13:00+00:00,91614.18420696698,0.49843661246072196,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,SHORT,0,-1,-0.0013701995484385943,,0.0,false,false,false,""
2513,1775646840000,2026-04-08T11:14:00+00:00,91693.90682869445,0.35772987095718345,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,-1,0,-0.0005,-0.0008694429595678121,,false,false,false,""
2514,1775646900000,2026-04-08T11:15:00+00:00,91721.58766283216,0.6138176037933958,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,SHORT,0,-1,-0.0002794868484801094,,0.0,false,false,false,""
2515,1775646960000,2026-04-08T11:16:00+00:00,91701.36184647422,0.07177809299721433,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,-1,0,-0.0005,0.00022056178829488182,,false,false,false,""
2516,1775647020000,2026-04-08T11:17:00+00:00,91735.54569963944,0.555100410903429,normal,0.6582781044224901,0.4790120608837367,FLAT,0,SHORT,0,-1,-0.00047252750164934184,,0.0,false,false,false,""
2517,1775647080000,2026-04-08T11:18:00+00:00,91733.0254950115,0.5871481501508264,normal,0.6582781044224901,0.4790120608837367,FLAT,0,FLAT,-1,0,-0.0005,0.000027473253109588924,,false,false,false,""
2518,1775647140000,2026-04-08T11:19:00+00:00,91735.7717492493,0.521428510488971,normal,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2519,1775647200000,2026-04-08T11:20:00+00:00,91785.22025307041,0.5546355658473177,normal,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,0,0,-0.0,,,false,false,false,no_trade_signal_or_no_position_change
2520,1775647260000,2026-04-08T11:21:00+00:00,91734.3284010703,0.5901857710844605,normal,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2521,1775647320000,2026-04-08T11:22:00+00:00,91739.08639515395,0.7474126201862833,normal,0.6582781044224901,0.4790120608837367,LONG,1,HOLD,0,0,-0.0,,,false,false,false,no_trade_signal_or_no_position_change
2522,1775647380000,2026-04-08T11:23:00+00:00,91718.29224678519,0.3196512215596458,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,LONG,0,1,-0.0017318672937247676,,0.0,false,false,false,""
2523,1775647440000,2026-04-08T11:24:00+00:00,91605.30748233008,0.10115809241991408,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,1,0,-0.0005,-0.0012318672937248198,,false,false,false,""
2524,1775647500000,2026-04-08T11:25:00+00:00,91540.55076812455,0.5944888841890076,normal,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2525,1775647560000,2026-04-08T11:26:00+00:00,91655.86218639575,0.4861624611477952,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,0,0,0.0,,,false,false,false,no_trade_signal_or_no_position_change
2526,1775647620000,2026-04-08T11:27:00+00:00,91685.55720916543,0.47804866653169187,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,0,0,-0.0,,,false,false,false,no_trade_signal_or_no_position_change
2527,1775647680000,2026-04-08T11:28:00+00:00,91591.56952163391,0.28630628970766786,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,SHORT,0,-1,0.0006961639817785893,,0.0,false,false,false,""
2528,1775647740000,2026-04-08T11:29:00+00:00,91482.01098513756,0.31279410750281234,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,0.00006860712751090604,,0.0011975965035808667,false,false,false,no_trade_signal_or_no_position_change
2529,1775647800000,2026-04-08T11:30:00+00:00,91475.73466714495,0.5372285550500305,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,-1,-1,-0.0012541231167180705,,0.0012662905076461506,false,false,false,no_trade_signal_or_no_position_change
2530,1775647860000,2026-04-08T11:31:00+00:00,91590.45650060978,0.44364560060309627,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,FLAT,-1,0,-0.0005,0.000012152150635102998,,false,false,false,""
2531,1775647920000,2026-04-08T11:32:00+00:00,91578.77589699213,0.4539057444113064,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,SHORT,0,-1,-0.0015530837509048006,,0.0,false,false,false,""
2532,1775647980000,2026-04-08T11:33:00+00:00,91675.216017817,0.2681484585779244,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.0002980697229011315,,-0.0010519759321443445,false,false,false,no_trade_signal_or_no_position_change
2533,1775648040000,2026-04-08T11:34:00+00:00,91702.54162405233,0.2176302414278425,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.0003923648166438123,,-0.0013496433672209873,false,false,false,no_trade_signal_or_no_position_change
2534,1775648100000,2026-04-08T11:35:00+00:00,91738.52247498243,0.174853515574915,normal,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,0.0010346835478079568,,-0.001741324949220413,false,false,false,no_trade_signal_or_no_position_change
2535,1775648160000,2026-04-08T11:36:00+00:00,91643.60213507735,0.3614766676849735,high_volatility,0.6582781044224901,0.4790120608837367,SHORT,-1,HOLD,-1,-1,-0.0007609324705137282,,-0.0007073733089373313,false,false,false,no_trade_signal_or_no_position_change
2536,1775648220000,2026-04-08T11:37:00+00:00,91713.33672765677,0.5534726390154586,high_volatility,0.6582781044224901,0.4790120608837367,FLAT,0,HOLD,-1,-1,0.0002445663982077057,,-0.0014671893474361708,false,false,false,no_trade_signal_or_no_position_change
